As,B,Ga,Ge,Na,P,Pb,S,Sb,Se,Te,Tl,TEC
26.4,0.0,0.0,0.0,0.0,0.0,0.0,64.8,8.8,0.0,0.0,0.0,207.0
26.6,0.0,0.0,0.0,0.0,0.0,0.0,51.06666666666666,0.0,0.0,0.0,22.333333333333332,260.0
26.67,0.0,0.0,13.33,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,174.0
26.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.30666666666667,0.0,21.733333333333334,310.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,383.0
27.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,205.0
27.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,33.0,0.0,175.0
27.21,0.0,0.0,0.0,0.0,0.0,0.0,50.85,0.0,0.0,0.0,21.94,168.0
27.25,0.0,0.0,27.25,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,122.0
27.3,0.0,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,9.1,290.0
27.5,0.0,0.0,27.5,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,118.0
27.59,0.0,0.0,13.79,0.0,0.0,0.0,58.62,0.0,0.0,0.0,0.0,298.0
27.6,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,58.6,0.0,0.0,191.0
28.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,0.0,0.0,0.0,0.0,165.0
28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,187.0
28.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,162.0
28.156,0.0,0.0,0.0,0.0,0.0,0.0,52.104,0.0,0.0,0.0,19.74,229.0
28.16,0.0,0.0,0.0,0.0,0.0,0.0,52.11,0.0,0.0,0.0,19.73,482.1890563999999
28.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11,0.0,19.72,250.0
28.17,0.0,0.0,0.0,0.0,0.0,0.0,52.11,0.0,0.0,0.0,19.72,261.0
28.3,0.0,0.0,0.0,0.0,0.0,0.0,71.7,0.0,0.0,0.0,0.0,397.0
28.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63,18.89,642.3813477000001
28.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,66.5,0.0,0.0,250.0
28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43000000000002,0.0,0.0,300.0
28.57,0.0,0.0,14.29,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,379.0
28.57,0.0,0.0,28.57,0.0,0.0,0.0,42.86,0.0,0.0,0.0,0.0,296.0
28.58,0.0,0.0,14.29,0.0,0.0,0.0,57.14,0.0,0.0,0.0,0.0,379.0
28.6,0.0,0.0,0.0,0.0,0.0,0.0,66.6,0.0,0.0,0.0,4.8,280.0
28.6,0.0,0.0,0.0,0.0,0.0,14.3,57.1,0.0,0.0,0.0,0.0,200.0
28.6,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,188.0
28.7,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,356.0
28.8,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,61.866666666666674,0.0,0.0,180.0
29.26,0.0,0.0,0.0,0.0,0.0,0.0,68.36,0.0,0.0,0.0,2.38,297.0
29.6,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,55.6,0.0,0.0,192.0
29.75,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,55.25,0.0,0.0,190.0
29.97,0.0,0.0,0.0,0.0,0.0,0.0,70.03,0.0,0.0,0.0,0.0,345.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,245.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,15.0,0.0,223.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,278.5
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0,194.07
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,55.0,0.0,0.0,181.31
30.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,16.0,27.0,0.0,0.0,220.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,29.0,0.0,0.0,230.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,31.0,0.0,0.0,246.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,33.0,0.0,0.0,258.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,34.0,0.0,0.0,256.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,22.0,0.0,0.0,270.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,0.0,0.0,205.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,341.16667175
30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,224.0
30.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,61.66666666666667,0.0,0.0,0.0,0.0,191.0
30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,190.5
30.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,174.0
30.0,0.0,0.0,15.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,445.0
30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,141.0
30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,154.0
30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,143.0
30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,149.0
30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,0.0,145.0
30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,151.25
30.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,127.0
30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,110.0
30.0,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,80.30000103333332
30.3,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,0.0,20.3,0.0,230.0
30.33,0.0,0.0,0.0,0.0,0.0,0.0,39.74,0.0,0.0,29.93,0.0,220.0
30.4,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,0.0,0.0,13.1,346.6666565
30.7,0.0,0.0,0.0,0.0,0.0,0.0,60.41,0.0,0.0,0.0,8.89,222.0
30.7,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0.0,186.0
30.77,0.0,0.0,15.38,0.0,0.0,0.0,53.85,0.0,0.0,0.0,0.0,411.0
30.79,0.0,0.0,15.37,0.0,0.0,0.0,53.84,0.0,0.0,0.0,0.0,391.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,53.8,0.0,145.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,53.8,0.0,0.0,196.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,10.76,0.0,43.04,0.0,0.0,176.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,21.52,0.0,32.28,0.0,0.0,226.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,26.9,0.0,26.9,0.0,0.0,237.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,32.28,0.0,21.52,0.0,0.0,283.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,43.04,0.0,10.76,0.0,0.0,311.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,48.42,0.0,5.38,0.0,0.0,353.0
30.8,0.0,0.0,15.4,0.0,0.0,0.0,53.8,0.0,0.0,0.0,0.0,411.0
30.85,0.0,0.0,10.61,0.0,0.0,0.0,0.0,0.0,58.54,0.0,0.0,190.0
30.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94666666666666,0.0,15.133333333333333,280.0
30.96,0.0,0.0,22.6,0.0,0.0,0.0,46.44,0.0,0.0,0.0,0.0,580.0
31.05,0.0,0.0,0.0,0.0,0.0,0.0,54.03,0.0,0.0,0.0,14.92,461.59701540000003
31.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.04,0.0,14.91,240.0
31.06,0.0,0.0,0.0,0.0,0.0,0.0,54.04,0.0,0.0,0.0,14.91,221.0
31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,14.9,471.94897460000004
31.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,208.0
31.8,0.0,0.0,0.0,0.0,0.0,0.0,59.1,0.0,0.0,0.0,9.1,350.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,20.0,197.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,0.0,203.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,203.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,54.666666666666664,0.0,0.0,0.0,13.333333333333334,239.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,0.0,0.0,0.0,244.5
32.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,384.0
32.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,61.33,0.0,0.0,194.7700043
32.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,190.33332819999998
32.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,181.0
32.0,0.0,0.0,16.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,307.0
32.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,160.0
32.24,0.0,0.0,6.49,0.0,0.0,0.0,30.64,0.0,30.64,0.0,0.0,215.0
32.5,0.0,0.0,32.5,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,94.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,254.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,33.5,0.0,0.0,264.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,292.0
33.25,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.75,0.0,0.0,204.0
33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,16.7,300.0
33.3,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,276.0
33.3,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,172.0
33.33,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,33.34,0.0,0.0,264.0
33.33,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,301.0
33.33,0.0,0.0,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,433.0
33.35,0.0,0.0,33.35,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,100.0
33.4,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,4.6,243.33332819999995
33.6,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,61.06666666666666,0.0,0.0,190.0
33.78,0.0,0.0,0.0,0.0,0.0,0.0,66.22,0.0,0.0,0.0,0.0,301.0
33.89,0.0,0.0,0.0,0.0,0.0,0.0,55.93,0.0,0.0,0.0,10.18,415.1542358
33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,10.2,601.8961182
33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.93,0.0,10.17,230.0
33.9,0.0,0.0,0.0,0.0,0.0,0.0,55.93,0.0,0.0,0.0,10.17,201.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,3.0,48.01,0.0,0.0,236.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,10.0,0.0,236.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,327.0
34.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,191.0
34.01,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.01,47.99,0.0,0.0,236.0
34.2,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,0.0,0.0,0.0,303.0
34.2,0.0,0.0,0.0,0.0,0.0,7.3,58.5,0.0,0.0,0.0,0.0,170.0
34.27,0.0,0.0,0.0,0.0,0.0,0.0,55.74,0.0,0.0,9.99,0.0,234.5
34.67,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.0,0.0,19.88,0.0,202.0
34.97,0.0,0.0,12.93,0.0,0.0,0.0,52.1,0.0,0.0,0.0,0.0,508.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,249.5
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,198.035
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,194.3
35.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,35.0,20.0,0.0,250.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,12.0,26.5,0.0,0.0,222.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,8.0,28.5,0.0,0.0,230.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,4.0,30.5,0.0,0.0,240.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,2.0,31.5,0.0,0.0,244.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,28.0,0.0,0.0,245.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,0.0,212.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,280.0
35.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,210.0
35.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,138.0
35.239999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.82666666666666,0.0,7.933333333333334,250.0
35.63,0.0,0.0,0.0,0.0,0.0,0.0,47.57,0.0,0.0,0.0,16.79,200.0
36.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,0.0,0.0,0.0,136.0
36.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,61.142857142857146,0.0,0.0,0.0,0.0,227.0
36.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,60.666666666666664,0.0,0.0,0.0,0.0,220.0
36.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,221.0
36.21,0.0,0.0,0.0,0.0,0.0,0.0,56.41,0.0,0.0,0.0,7.38,230.0
36.5,0.0,0.0,0.0,0.0,0.0,0.0,14.94,0.0,48.56,0.0,0.0,236.0
36.5,0.0,0.0,0.0,0.0,0.0,0.0,14.95,0.0,48.56,0.0,0.0,236.0
36.5,0.0,0.0,0.0,0.0,0.0,0.0,63.5,0.0,0.0,0.0,0.0,237.0
36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49,0.0,0.0,270.0
36.67,0.0,0.0,18.33,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,171.0
36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9,5.2,782.8580322
37.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,0.0,0.0,268.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,254.0
38.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,211.0
38.2,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,0.0,4.7,216.66667180000005
38.3,0.0,0.0,0.0,0.0,0.0,2.1,59.6,0.0,0.0,0.0,0.0,140.0
38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,0.0,0.0,190.0
38.84,0.0,0.0,0.0,0.0,0.0,0.0,50.85,0.0,0.0,10.31,0.0,225.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,10.0,0.0,225.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,222.1999969
39.2,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0.0,0.0,0.0,0.0,224.5
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0,270.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,210.32559553214287
40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,58.0,0.0,0.0,206.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,0.0,221.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,45.0,0.0,0.0,217.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,37.0,0.0,0.0,228.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,28.0,0.0,0.0,217.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,29.0,0.0,0.0,225.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,225.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,223.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,251.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,15.0,0.0,0.0,220.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,234.42857142857144
40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,0.0,161.0
40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,186.0
40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,45.0,5.0,0.0,193.0
40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,209.14285714285714
40.0,0.0,0.0,15.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,227.0
40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,118.0
40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,136.3333359
40.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,136.0
40.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,103.33333590000001
40.1,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,238.0
40.92,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0.0,48.53,0.0,0.0,209.0
41.24,0.0,0.0,0.0,0.0,0.0,0.0,58.76,0.0,0.0,0.0,0.0,242.0
41.8,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.0,0.0,0.0,0.0,242.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,261.0
42.55,0.0,0.0,0.0,0.0,0.0,0.0,57.45,0.0,0.0,0.0,0.0,284.0
43.33,0.0,0.0,21.67,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,120.0
44.5,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,106.0
44.7,0.0,0.0,0.0,0.0,0.0,0.0,55.3,0.0,0.0,0.0,0.0,360.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,230.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,220.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,223.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,210.0
45.0,0.0,0.0,10.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,405.0
45.0,0.0,0.0,15.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,178.1333313
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,188.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,210.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,10.0,0.0,270.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,390.0
50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,173.6666641
50.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,288.8666687
50.0,0.0,0.0,15.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,144.0
50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
52.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,958.0
52.05,0.0,0.0,2.97,0.0,0.0,0.0,44.98,0.0,0.0,0.0,0.0,958.0
52.5,0.0,0.0,7.5,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,405.0
53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,0.0,0.0,310.0
65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,114.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,420.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,330.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
